subject_id,window_index,original_label,stress_label,RB_ACC_x_mean,RB_ACC_x_median,RB_ACC_x_std,RB_ACC_x_variance,RB_ACC_x_min,RB_ACC_x_max,RB_ACC_x_range,RB_ACC_x_iqr,RB_ACC_x_skewness,RB_ACC_x_kurtosis,RB_ACC_x_rms,RB_ACC_x_energy,RB_ACC_x_entropy,RB_ACC_x_mav,RB_ACC_x_auc,RB_ACC_x_slope,RB_ACC_x_zero_crossing_rate,RB_ACC_x_cv,RB_ACC_y_mean,RB_ACC_y_median,RB_ACC_y_std,RB_ACC_y_variance,RB_ACC_y_min,RB_ACC_y_max,RB_ACC_y_range,RB_ACC_y_iqr,RB_ACC_y_skewness,RB_ACC_y_kurtosis,RB_ACC_y_rms,RB_ACC_y_energy,RB_ACC_y_entropy,RB_ACC_y_mav,RB_ACC_y_auc,RB_ACC_y_slope,RB_ACC_y_zero_crossing_rate,RB_ACC_y_cv,RB_ACC_z_mean,RB_ACC_z_median,RB_ACC_z_std,RB_ACC_z_variance,RB_ACC_z_min,RB_ACC_z_max,RB_ACC_z_range,RB_ACC_z_iqr,RB_ACC_z_skewness,RB_ACC_z_kurtosis,RB_ACC_z_rms,RB_ACC_z_energy,RB_ACC_z_entropy,RB_ACC_z_mav,RB_ACC_z_auc,RB_ACC_z_slope,RB_ACC_z_zero_crossing_rate,RB_ACC_z_cv
S2,122,1,0,0.8822334721092074,0.8807374856764703,0.006282929986998922,3.9475209221530275e-05,0.8745288413177297,0.8988265864940616,0.024297745176331875,0.007575080527033484,1.0053421628161276,0.5882232820620716,0.8822558441399462,15.56750749038178,2.808694969562842,0.8822334721092074,16.757879452644907,-0.0008602245960744651,0.0,0.007121618240099134,-0.11704384051618147,-0.11921217244445162,0.01710752462465038,0.00029266739878301907,-0.13681927271551664,-0.0796249874373422,0.05719428527817444,0.022949292224311968,0.7508527469808253,-0.45295836664976763,0.11828748032467484,0.2798385600312068,2.7709505944546686,0.11704384051618147,-2.2326546802471996,-0.0027321164125681733,0.0,0.1461633909926703,-0.25874365425802603,-0.2632511702926609,0.018213650871162883,0.0003317370780566124,-0.2819897119292153,-0.2148099767298203,0.06717973519939499,0.02257264956632607,0.7191691263675495,-0.2506541802004483,0.259383915647932,1.3456003139370705,2.660964047443681,0.25874365425802603,-4.926473240831002,-0.002732883829014137,0.0,0.07039264759320338
S2,123,1,0,0.8763389805118343,0.8759789837368922,0.004448304458488115,1.9787412555405242e-05,0.8659544901548178,0.8878058359423703,0.021851345787552434,0.004231482095429118,0.2076499407752901,1.0722965831043858,0.8763502702556077,15.359795923541535,2.6609640474436813,0.8763389805118343,16.654704643497936,-0.0005397654829358095,0.0,0.00507600889314548,-0.12792944425456157,-0.1286132778428209,0.006260631808554888,3.919551064228924e-05,-0.13681927271551664,-0.11447209100239815,0.02234718171311849,0.007147706377193946,0.6072718880880054,-0.554285399256417,0.12808254454812823,0.32810276435846514,3.0086949695628418,0.12792944425456157,-2.4335284002742146,0.00025984566654671656,0.0,0.048938161539239654,-0.27795183635649084,-0.2784142939672843,0.013222534404991472,0.00017483541609118319,-0.30505815500653494,-0.2394547994322273,0.06560335557430763,0.01186626066684876,0.7123313760312346,1.8603335534901442,0.2782661652986878,1.5486411750007332,2.708694969562842,0.27795183635649084,-5.273787736383482,-0.0018806354453136383,0.0,0.04757131515415762
S2,124,1,0,0.8715284112888615,0.8721918950890757,0.004891991636912013,2.3931582175617076e-05,0.8641860035245392,0.881509679954332,0.017323676429792823,0.008936491638257826,0.08630766403906968,-0.9797368048375414,0.8715421408433801,15.191714065317246,3.1086949695628423,0.8715284112888615,16.558470178655057,-0.0005304250364647049,0.0,0.005613117798050303,-0.1306917612905182,-0.12951361475916018,0.00960539361046611,9.226358641198316e-05,-0.14781298385130237,-0.11447209100239815,0.03334089284890422,0.013686382669047453,-0.25436006075855716,-0.8430473823207731,0.13104426754204007,0.3434520011125955,3.046439344671015,0.1306917612905182,-2.4873351610016767,-0.0009248197326387584,0.0,0.07349655032281663,-0.2943795109985376,-0.2981298663992574,0.011839474430035375,0.00014017315477946144,-0.31276481407181034,-0.27159131883715565,0.04117349523465469,0.019236612640417594,0.39409006776767475,-1.0647806152852504,0.2946174971900304,1.7359893930103516,2.984183719779189,0.2943795109985376,-5.595166264046375,-0.001635651590404836,0.0,0.04021840511208061
S2,125,1,0,0.8684112384157482,0.8684814930413087,0.0033879126677248414,1.1477952244130452e-05,0.8602741856990781,0.8753660201981251,0.015091834499047052,0.0037441124335645393,-0.152732743133484,0.28340693193510713,0.8684178469832465,15.082991139180349,2.7709505944546686,0.8684112384157482,16.497416734802268,-7.59127704133284e-05,0.0,0.003901276858076418,-0.13325476883333703,-0.1302290662702569,0.007409369317003974,5.489875367575993e-05,-0.14781298385130237,-0.12044538638852405,0.027367597462778323,0.008768123892546387,-0.574602143646737,-0.5224997785955412,0.13346060156653666,0.3562346434100369,2.908694969562842,0.13325476883333703,-2.537660678115161,0.00045780941155263783,0.0,0.0556030330612103,-0.3047935701993513,-0.30257865292518615,0.006105976106837532,3.7282944217270824e-05,-0.32054353849904904,-0.2933541817841668,0.027189356714882262,0.006233872813075081,-0.7077433780913308,0.42088028898382834,0.30485472503978706,1.8587280675816835,2.684183719779189,0.3047935701993513,-5.789482627292181,-0.0003078338384311567,0.0,0.02003315261159839
S2,126,1,0,0.8688072570650618,0.8689804141137503,0.0031176885308018755,9.719981775093556e-06,0.8602741856990781,0.8738339330267308,0.01355974732765275,0.002102463779478425,-1.1125116871949559,1.7378187453139207,0.8688128509124916,15.096715398213826,2.4659573209491747,0.8688072570650618,16.510903229370488,2.4586192347899972e-05,0.0,0.0035884697157500876,-0.1359796182965006,-0.13207738940279085,0.009929751361572318,9.85999621026473e-05,-0.1650254150244003,-0.12517092957837422,0.03985448544602607,0.008844721121245652,-1.5784913443534578,1.8716305984686032,0.13634169044780345,0.37178113108329314,2.463865121950854,0.1359796182965006,-2.574494193628625,-0.0013534805481078473,0.0,0.0730238214077106,-0.30226718665482,-0.3021307597931461,0.007910245243557445,6.257197981322319e-05,-0.32054353849904904,-0.2859512558690208,0.034592282630028226,0.009555492621619421,-0.18773363975771867,0.08107127891901156,0.30237067335975726,1.8285604821606605,2.6016094970590276,0.30226718665482,-5.7386157467655465,0.0004897294593546298,0.0,0.026169712071958066
S2,127,1,0,0.8741129662344799,0.8710833135832834,0.007511533816198548,5.642314027189432e-05,0.8618711317192155,0.8888819821381483,0.027010850418932808,0.008840585464910067,0.656813897334839,-0.6484940867831255,0.8741452401514938,15.282598017590251,2.8841837197791893,0.8741129662344799,16.603076449630873,0.0009477343709889807,0.0,0.008593321580112091,-0.13100645944671976,-0.13682778964499467,0.02310060486349367,0.0005336379450592674,-0.1650254150244003,-0.0874743925420125,0.0775510224823878,0.03164249810081343,0.5567454834166131,-0.8067018079511379,0.1330275548968119,0.353926607236486,2.8659573209491747,0.13100645944671976,-2.484550233255758,0.0018156786224213896,0.0,0.17633180043987579,-0.2852719885521192,-0.2924572213817197,0.020767268455251096,0.00043127943909246726,-0.3104338147248978,-0.23743336923620717,0.07300044548869061,0.025634554213854965,1.061829527996381,0.11056106676750854,0.28602689889514393,1.636227737831458,2.8219280948873626,0.2852719885521192,-5.433200007964964,0.0029027400187361524,0.0,0.07279813402168966
S2,128,1,0,0.8774025285349513,0.8765494486742755,0.0076870077880835256,5.9090088734056776e-05,0.8641014962226746,0.8888819821381483,0.02478048591547366,0.013770496955943012,0.022170135200461384,-1.2438506971867198,0.8774362011954261,15.397885743365205,2.623219672335508,0.8774025285349513,16.677734960076798,-7.389785520287114e-05,0.0,0.008761096005637183,-0.16045137404067006,-0.1442566783214661,0.056840573146806385,0.0032308507556574467,-0.26984489797649486,-0.0874743925420125,0.18237050543448236,0.08703620450332286,-0.5543360159086059,-0.9053735297747738,0.1702218969087011,0.5795098837439292,3.0219280948873624,0.16045137404067006,-2.9983050994360765,-0.007631739363733778,0.0,0.3542541999821008,-0.2595711044309055,-0.2603967274305987,0.02393169415020987,0.0005727259848991892,-0.3049679014577929,-0.2180412161634899,0.086926685294303,0.036950207153403386,-0.12615898604675585,-0.8720125069675908,0.2606719859140587,1.3589976848075846,3.008694969562842,0.2595711044309055,-4.92368379326825,0.003196191333917443,0.0,0.09219706562746541
S2,129,1,0,0.8766707305298418,0.8777664936303005,0.006227794787243945,3.878542791202286e-05,0.8641014962226746,0.8886480557021383,0.024546559479463714,0.010305843910771939,-0.11577646391764215,-0.6404555152727482,0.8766928511147097,15.37180710391277,2.6016094970590276,0.8766707305298418,16.655248469224492,1.798150709433085e-05,0.0,0.007103915495707259,-0.20925735772784032,-0.21486925828106107,0.03714697984709522,0.001379898111760498,-0.26984489797649486,-0.1271462942266789,0.14269860374981597,0.026969577432295,0.7117074000262243,-0.007216180478902601,0.2125289153856431,0.9033707974999569,2.9414460711655215,0.20925735772784032,-4.004754113815076,-0.0029585664944223296,0.0,0.1775181539633531,-0.24308879038126685,-0.24272171566876216,0.01588362128072023,0.0002522894249893485,-0.2826683710478066,-0.2180412161634899,0.06462715488431672,0.01678396252547676,-0.45126286942061167,0.11667982523248233,0.24360716211560127,1.1868889886803369,2.9037016960573485,0.24308879038126685,-4.6215636222480585,0.0011084404991684805,0.0,0.06534082158131578
S2,130,1,0,0.8763982743801325,0.8757020810495837,0.003808123034273605,1.4501801044165206e-05,0.868146317415832,0.8826659702131187,0.01451965279728662,0.005833892525430651,-0.2679700049828533,-0.6291334562346598,0.8764065478632153,15.361768742750366,2.984183719779189,0.8763982743801325,16.653304998457727,2.0624566107926783e-05,0.0,0.004345196864937977,-0.2160790621441538,-0.21486925828106107,0.010248728381637684,0.00010503643344058578,-0.24281613542403835,-0.20341492824122748,0.03940120718281087,0.015981963060803517,-0.6708764548675414,0.04018149018699502,0.216321976531599,0.9359039506107534,2.665957320949175,0.2160790621441538,-4.097693881653564,0.0008781069325073091,0.0,0.047430455685708243,-0.24350001750613295,-0.24482609362971403,0.009634154097763524,9.281692517945369e-05,-0.25614591759021627,-0.21854726889161366,0.037598648698602605,0.013773230426356337,0.7796659930218997,0.11721888097535338,0.24369053213177264,1.1877015090133303,2.984183719779189,0.24350001750613295,-4.619680055405806,-0.000566746430111593,0.0,0.03956531172537132
S2,131,1,0,0.8324549001782403,0.8738853996285558,0.07187220603938194,0.00516561400096737,0.6734683346640133,0.8847460097565152,0.21127767509250184,0.06256367475516533,-1.211123832353866,-0.288359426663785,0.8355517786658896,13.962935496634637,1.8166422780956524,0.8324549001782403,15.873406326600843,-0.009781092814312555,0.0,0.08633765748029483,-0.1904763598208402,-0.20594943334011262,0.04318834800745462,0.0018652334036130098,-0.23433350334800188,-0.06412679949464087,0.170206703853361,0.0521782860084232,1.5171092492350264,1.6288382189410893,0.1953112312546598,0.762929541084224,2.463865121950854,0.1904763598208402,-3.6676295034055757,0.005891151926992202,0.0,0.22673862545502793,-0.34596805373472117,-0.2538252730248283,0.15398105515162455,0.023710165345607638,-0.6666625754666744,-0.22644563647166233,0.4402169389950121,0.1556017551248036,-1.1361932909958685,-0.5051021881019957,0.37868728464340945,2.8680811910119717,1.8709505944546687,0.34596805373472117,-6.465948039114772,-0.02184106934681663,0.0,0.4450730450092164
