subject_id,window_index,original_label,stress_label,RB_EDA_value_mean,RB_EDA_value_median,RB_EDA_value_std,RB_EDA_value_variance,RB_EDA_value_min,RB_EDA_value_max,RB_EDA_value_range,RB_EDA_value_iqr,RB_EDA_value_skewness,RB_EDA_value_kurtosis,RB_EDA_value_rms,RB_EDA_value_energy,RB_EDA_value_entropy,RB_EDA_value_mav,RB_EDA_value_auc,RB_EDA_value_slope,RB_EDA_value_zero_crossing_rate,RB_EDA_value_cv
S2,122,1,0,5.6311975840506125,5.593292781501569,0.16979249329289658,0.028829490778618332,5.396033420272734,5.911506458840601,0.5154730385678672,0.2766395224321059,0.3216502780068766,-1.2626314107875856,5.633756803536702,634.7843144279216,3.170950594454669,5.6311975840506125,106.97344568523758,-0.029094332894536376,0.0,0.030152110764822795
S2,123,1,0,5.415942146639183,5.390403547266908,0.07957242874896113,0.006331771417008495,5.310564129423584,5.570365087480162,0.25980095805657744,0.12579970142202512,0.45347555113215937,-1.0802779275497194,5.416526664492629,586.7752221431929,3.0414460711655216,5.415942146639183,102.87837832433176,-0.01352308421054007,0.0,0.0146922597388414
S2,124,1,0,5.295719863216636,5.315887036412045,0.06663850230922704,0.004440689990016856,5.190740413326102,5.384773674261083,0.1940332609349813,0.12707552494288699,-0.37994495492233915,-1.3342408918101811,5.296139118231057,560.9817911931448,2.8414460711655214,5.295719863216636,100.62664022053913,-0.011187023113412268,0.0,0.012583464388305201
S2,125,1,0,5.2174345684777474,5.195351105163393,0.043294146928624676,0.0018743831582773412,5.187561970331117,5.325486591772406,0.1379246214412886,0.024133465947072885,1.585491462685237,0.9931380777706678,5.2176141922822215,544.4699571900971,1.8332062193464953,5.2174345684777474,99.08492789076298,-0.005746520709579125,0.0,0.008297976018749821
S2,126,1,0,5.180320850346499,5.188788892788146,0.019103246436370583,0.00036493402440870534,5.146480670697951,5.206974875272942,0.060494204574990995,0.03140896420200434,-0.6302522399244918,-1.0800166620209761,5.180356073336955,536.7217809311816,2.8037016960573484,5.180320850346499,98.43302281955019,-0.002627394806744559,0.0,0.003687656998136093
S2,127,1,0,5.160152479588477,5.1546880969497515,0.016677287887660514,0.00027813193128790805,5.143307321454011,5.206974875272942,0.06366755381893086,0.008768670853272376,1.6143491884476688,1.5917390628981067,5.160179429490256,532.5490348906877,2.395461844238322,5.160152479588477,98.02197291465154,-0.0018637058671300828,0.0,0.0032319370316340984
S2,128,1,0,5.143338121850212,5.1442740464318435,0.010950629823468666,0.00011991629353064141,5.120828352654339,5.156420876143198,0.035592523488858774,0.017741703062694292,-0.5225537524439502,-0.8062213860436369,5.143349779275291,529.0809390394238,2.739353872167201,5.143338121850212,97.73372787497222,-0.001493395596158387,0.0,0.0021290900119802737
S2,129,1,0,5.116140888106932,5.117706534914971,0.02093386920642715,0.00043822687995179893,5.083623049368298,5.148727152765475,0.06510410339717687,0.037564342677847584,-0.23847378130346125,-1.3137623738190995,5.116183715802194,523.5067162767909,2.9037016960573485,5.116140888106932,97.20664266107177,-0.0035611068321826146,0.0,0.004091730400757802
S2,130,1,0,5.071296423795142,5.081337385161419,0.030297161082817117,0.000917917969678168,5.029920462817414,5.114584717175603,0.0846642543581888,0.05839724349504394,-0.10530676174508828,-1.478228381904938,5.071386924300597,514.3793067193416,2.8086949695628425,5.071296423795142,96.35336026169772,-0.00515193039997093,0.0,0.0059742437733789604
S2,131,1,0,5.019416406047255,5.027225171546968,0.029669661854051985,0.0008802888345337875,4.976905568476659,5.0790517209545385,0.1021461524778795,0.04673422794609472,0.25702682977570696,-0.9750732247709193,5.0195040936461925,503.9084269226177,2.865957320949175,5.019416406047255,95.36034947622952,-0.004988949470995119,0.0,0.005910978379539659
S2,132,1,0,4.958300611037654,4.972006574065152,0.04158305672857138,0.0017291506068915854,4.883928021475802,5.024529880276523,0.1406018588007214,0.06873822859427925,-0.3251160297137755,-1.1548573913372036,4.958474977250896,491.7294820004654,3.008694969562842,4.958300611037654,94.21178326987693,-0.007038774116661444,0.0,0.008386554182697898
S2,133,1,0,4.899232786301407,4.8909563608427735,0.03262363229221335,0.0010643013839375455,4.838811442149159,4.9671075796536455,0.12829613750448665,0.03496045611287535,0.323803552604641,-0.29739514085960783,4.899341404286353,480.0709239150915,2.8464393446710154,4.899232786301407,93.08169621512673,-0.005331076559845436,0.0,0.006658926757559119
S2,134,1,0,4.845097382164563,4.83619919555193,0.03534671166797038,0.0012493900257386338,4.781227029024766,4.896876971861279,0.1156499428365132,0.06372592169910529,0.005297989515144907,-1.2985672352759337,4.845226313876746,469.5243606536728,2.9709505944546684,4.845097382164563,92.06718632762167,-0.005991574396763216,0.0,0.007295356291100825
S2,135,1,0,4.804862150392335,4.803038193292125,0.01576925975614419,0.00024866955325674866,4.780422472732031,4.833586948954701,0.053164476222669954,0.022966797914452997,0.1553630896940874,-0.964648680049045,4.804888027189199,461.73897907652224,3.003701696057348,4.804862150392335,91.27920095251854,-0.0019933668912976597,0.0,0.0032819380166518555
S2,136,1,0,4.799470722980685,4.8000803407746435,0.009553331041913056,9.126613399637962e-05,4.780422472732031,4.817509518523653,0.0370870457916217,0.009874713368164478,-0.1452564009279141,-0.45136429456329896,4.799480230908629,460.7002097376549,2.8709505944546683,4.799470722980685,91.19183966716042,0.0009658393354611143,0.0,0.0019904967846079524
S2,137,1,0,4.797156283517798,4.795945855761927,0.010597190636131732,0.00011230044937851806,4.777699821824984,4.817509518523653,0.03980969669866852,0.013983599251207401,0.19704619599229786,-0.7710844754614663,4.797167988401455,460.2564141788733,3.0841837197791886,4.797156283517798,91.1547937202511,-0.000995191868736705,0.0,0.0022090567848585324
S2,138,1,0,4.774898953377116,4.776309382763743,0.019049621768550257,0.0003628880895248238,4.744007682208371,4.806278343589782,0.0622706613814108,0.02858463542019596,-0.24408145185454125,-1.0451345419634066,4.774936952782875,456.00045806102816,2.9841837197791885,4.774898953377116,90.72269323573984,-0.003264176078604814,0.0,0.003989534009945307
