subject,window_index,label_original,stress_label,ACC_x_mean,ACC_x_median,ACC_x_std,ACC_x_variance,ACC_x_min,ACC_x_max,ACC_x_range,ACC_x_iqr,ACC_x_skewness,ACC_x_kurtosis,ACC_x_rms,ACC_x_energy,ACC_x_entropy,ACC_x_mav,ACC_x_auc,ACC_x_slope,ACC_x_zero_crossing_rate,ACC_x_cv,ACC_y_mean,ACC_y_median,ACC_y_std,ACC_y_variance,ACC_y_min,ACC_y_max,ACC_y_range,ACC_y_iqr,ACC_y_skewness,ACC_y_kurtosis,ACC_y_rms,ACC_y_energy,ACC_y_entropy,ACC_y_mav,ACC_y_auc,ACC_y_slope,ACC_y_zero_crossing_rate,ACC_y_cv,ACC_z_mean,ACC_z_median,ACC_z_std,ACC_z_variance,ACC_z_min,ACC_z_max,ACC_z_range,ACC_z_iqr,ACC_z_skewness,ACC_z_kurtosis,ACC_z_rms,ACC_z_energy,ACC_z_entropy,ACC_z_mav,ACC_z_auc,ACC_z_slope,ACC_z_zero_crossing_rate,ACC_z_cv,BVP_value_mean,BVP_value_median,BVP_value_std,BVP_value_variance,BVP_value_min,BVP_value_max,BVP_value_range,BVP_value_iqr,BVP_value_skewness,BVP_value_kurtosis,BVP_value_rms,BVP_value_energy,BVP_value_entropy,BVP_value_mav,BVP_value_auc,BVP_value_slope,BVP_value_zero_crossing_rate,BVP_value_cv,EDA_value_mean,EDA_value_median,EDA_value_std,EDA_value_variance,EDA_value_min,EDA_value_max,EDA_value_range,EDA_value_iqr,EDA_value_skewness,EDA_value_kurtosis,EDA_value_rms,EDA_value_energy,EDA_value_entropy,EDA_value_mav,EDA_value_auc,EDA_value_slope,EDA_value_zero_crossing_rate,EDA_value_cv,TEMP_value_mean,TEMP_value_median,TEMP_value_std,TEMP_value_variance,TEMP_value_min,TEMP_value_max,TEMP_value_range,TEMP_value_iqr,TEMP_value_skewness,TEMP_value_kurtosis,TEMP_value_rms,TEMP_value_energy,TEMP_value_entropy,TEMP_value_mav,TEMP_value_auc,TEMP_value_slope,TEMP_value_zero_crossing_rate,TEMP_value_cv,predicted_stress,stress_probability
S2,122,1,0,44.73592950120178,41.9278976628608,6.746474522781851,45.5149184865446,33.28324635771536,60.3240281332948,27.04078177557944,8.055540973031938,0.6754958732830016,-0.3736063466494377,45.24177612365634,40936.366136460805,2.5464393446710156,44.73592950120178,849.4841692337682,-0.1268517994864454,0.0,0.15080662451867943,-2.104253900279793,-19.393900210060337,24.63178249566792,606.7247089138926,-26.89274768820292,36.043320045254376,62.93606773345729,45.69040600988303,0.5514846361805124,-1.5344847482159685,24.721500629831016,12223.051867814707,1.9772354454083079,23.78122573307531,-41.643900690609186,-3.5089885429003065,0.05,-11.705708371215444,36.089897529419964,36.98065222738837,4.897029816759178,23.98090102622843,27.542945319125046,42.01157998790681,14.468634668781768,9.547493500549372,-0.3520594788425553,-1.2813412245908637,36.42062059754422,26529.232094205247,2.5638651219508537,36.089897529419964,684.4045106297265,0.5006402465547796,0.0,0.13568976782954814,-0.2978060656025022,7.295973761480768,51.236532557587,2625.182268524672,-107.78793879236363,80.85541708952177,188.64335588188538,62.76599161264376,-0.09553956634330894,-0.5941120386946817,51.23739803090495,52505.41913954764,2.808694969562842,40.90897197495743,-23.78898481341173,1.282544488804273,0.45,-172.04663865367723,1.6134023454693438,1.606490706145793,0.04764241518461887,0.0022697997246236023,1.547788063555495,1.6862630563842014,0.13847499282870634,0.09006137775220369,0.13295735001642933,-1.485892035668712,1.6141056124338962,52.106738561812065,3.0841837197791886,1.6134023454693438,30.667022288089967,-0.0073539033871050504,0.0,0.029529159492302302,35.81462039188038,35.81089970951689,0.0076811163652186,5.8999548616029005e-05,35.80717063641104,35.83131222205645,0.02414158564540969,0.00959471012988189,1.030702502150771,-0.39165269030273375,35.81462121556003,25653.74185628086,2.570950594454669,35.81462039188038,680.4651085381564,0.0007411535076815847,0.0,0.0002144687359847043,0,0.050258767
S2,123,1,0,43.28377715065648,42.01283586210828,3.303664641532444,10.914200063711693,41.417423308250584,53.529430375744,12.112007067493415,0.4370803912993253,2.2948393345272144,3.7183541541006813,43.40967132438812,37687.99128982808,0.8475846798245739,43.28377715065648,818.8545804887731,-0.3335810836493707,0.0,0.07632570119824529,-21.371259255545432,-21.68491920681901,0.9799005155127485,0.9602050203021502,-22.52497981192694,-18.880829843439894,3.6441499684870458,0.6254977337611614,1.4947756874776301,1.1916460507018583,21.393712328346346,9153.81854376077,2.5282129458410014,21.371259255545432,-407.0406489666733,-0.10719728140222637,0.0,-0.04585132320915919,39.6533769334944,41.00791247644034,3.9967176618319487,15.973752068399438,27.542945319125046,42.01157998790681,14.468634668781768,0.17427543378367716,-2.4650416719357673,4.399036074267817,39.85428526894172,31767.2810859637,0.7475846798245739,39.6533769334944,758.3562579364477,0.38362403334691314,0.0,0.10079135677486278,0.6983601359166893,-3.146552971026691,47.011115970581514,2210.0450247994645,-107.78793879236363,80.85541708952177,188.64335588188538,54.48658180082687,-0.20584800566458472,-0.17379334908875066,47.016302828688076,44210.65463357805,2.8709505944546683,37.00342964096386,-10.909396029806999,-0.3259741767759147,0.55,67.31643682506771,1.5499326409529521,1.5469555949246474,0.023511077600127658,0.0005527707699192245,1.5205689447739366,1.5945517345848008,0.07398278981086426,0.03452743306842443,0.5429045947943703,-0.9604838200287555,1.550110951597114,48.05687924522622,2.8282129458410017,1.5499326409529521,29.442960433382375,-0.0034128705283630843,0.0,0.015169096371615372,35.823896236938864,35.82972963501207,0.008766065704730574,7.684390793965355e-05,35.80834602189751,35.83131222205645,0.022966200158933248,0.01364150354781657,-0.8808527183978127,-1.0072138937950532,35.823897309461884,25667.032368777407,1.7709505944546686,35.823896236938864,680.6582147320969,0.0012755683892929925,0.0,0.0002446988358483374,0,0.052193005
S2,124,1,0,42.08912536182014,42.02328121349974,0.2531615591494797,0.0640907750309955,41.7124240611647,42.760388081248664,1.0479640200839668,0.13027403603571486,1.497959187823905,1.682329572135231,42.08988672469958,35431.17128996084,2.214979820516481,42.08912536182014,799.8170837465362,0.017380777080822123,0.0,0.006014892373580361,-22.011338517163228,-21.966551477486803,0.45574762060668905,0.20770589368865858,-23.044715679341614,-21.259099528995645,1.7856161503459695,0.5455236017621594,-0.39573982700715715,-0.29441953506117136,22.01605616841586,9694.134584216841,2.970950594454669,22.011338517163228,-418.0094456439575,-0.04005476443147935,0.0,-0.020705129778969242,40.86458188600524,40.98658182838551,0.3023944140602674,0.09144238165485244,40.02958649051827,41.125486405932165,1.095899915413895,0.14006922905159058,-1.761725060901812,1.8582180324758806,40.86570071710116,33400.109901993645,2.0464393446710156,40.86458188600524,776.5329853355319,-0.03576136888008005,0.0,0.007399914549568105,-1.947884426670298,-8.599244813168092,22.9662513858277,527.4487027170327,-43.45819174435484,42.61475382174921,86.07294556610405,39.42327599302814,0.2942024790222049,-0.9005441003433341,23.04870834681842,10624.859129133943,3.0841837197791886,19.910155206893684,-27.442073421983835,0.5781311198282193,0.65,-11.790356281602433,1.5174285164649435,1.5185121813080926,0.014208887629822243,0.00020189248767691557,1.4978793913106023,1.5461231262937998,0.04824373498319745,0.025152201489208492,0.19504574821513992,-1.1080892438364855,1.5174950395532356,46.05582390137353,3.065957320949175,1.5174285164649435,28.826569070496667,-0.0023789805753769793,0.0,0.00936379373107063,35.8260290867379,35.82976698970094,0.007618648418529823,5.804380372516698e-05,35.80660130601767,35.83127713324853,0.02467582723085826,0.00382065165233314,-1.572317909368809,0.9253368636333228,35.82602989681656,25670.088363351875,1.5567796494470394,35.8260290867379,680.701642515125,-0.00099383693310922,0.0,0.00021265679207942416,0,0.061106157
S2,125,1,0,42.3780257458351,42.35643609094583,0.3838906600978389,0.1473720389103545,41.92956667345125,42.9920231273452,1.062456453893951,0.7103871223275817,0.2291271974712227,-1.5342566169484857,42.379764489123495,35920.88876307145,2.733206219346495,42.3780257458351,805.4803721150137,0.04794199019023854,0.0,0.009058719780865854,-22.148609955428093,-22.167926973251134,0.42139591258045833,0.17757451513951727,-23.044715679341614,-21.473991212139893,1.570724467201721,0.6678448384549149,-0.21249218734228484,-0.7782246555838555,22.152618298359855,9814.769949456559,3.0332062193464955,22.148609955428093,-420.8611762189375,-9.392237502449547e-05,0.0,-0.019025840151073874,40.48214624992796,40.486031895549075,0.4199927139530204,0.1763938797736236,39.71420730815939,41.090602056292205,1.3763947481328174,0.8035492099745767,-0.004355455463551768,-1.2930475013559224,40.484324853952174,32779.61117760659,2.984183719779189,40.48214624992796,768.6555852164796,-0.05012977838232328,0.0,0.010374764009795251,1.0379964545213656,-3.692479663789272,29.276230264306,857.0976584886666,-49.393276703065524,59.439500527442746,108.83277723050827,41.398693070702166,0.18585514848671708,-0.7500182412601935,29.294625703843113,17163.501902565313,3.1464393446710153,24.56421243030031,3.0919965999330277,0.28566189167110384,0.55,28.20455709341095,1.490315948131239,1.4960596049753532,0.016458988391206075,0.00027089829886185637,1.4646536382773758,1.5164554178422487,0.05180177956487286,0.027262730420670733,-0.15780927423539506,-1.3724717497982988,1.4904068315574692,44.4262504710635,3.1464393446710157,1.490315948131239,28.31576443456496,-0.0028135088399828035,0.0,0.011043959109371806,35.8243272949328,35.82839633411394,0.01096552693930744,0.00012024278105667721,35.80655592114258,35.83992754213347,0.033371620990891415,0.017340601374094433,-0.3096206295219598,-1.2576076032255399,35.82432897316079,25667.650927544957,2.9037016960573485,35.8243272949328,680.6550345566093,0.0004355267393223293,0.0,0.00030609163569300207,0,0.049282596
S2,126,1,0,43.15153252605932,42.53056663696604,2.822034308369254,7.963877637613135,41.60949419717982,55.04902755670288,13.439533359523061,0.7480237406010275,3.7268823315883832,12.82341630917572,43.24371210922079,37400.37273970337,1.0219280948873624,43.15153252605932,814.4574558495004,0.19625668071363467,0.0,0.06539824064568321,-22.31738266524831,-22.370320552423454,0.581186747830724,0.3377780358540536,-23.771155652399205,-21.473991212139893,2.297164440259312,0.8669500406735615,-0.5347423744547054,-0.11411656349077726,22.324948982315277,9968.066941259598,2.8282129458410017,22.31738266524831,-423.88072567669354,-0.0361696362372435,0.0,-0.026041886566551712,40.242600548977556,40.29473040982939,0.8413519307402048,0.7078730713602702,37.30336226340889,41.285026487124775,3.9816642237158817,0.7677965471861299,-1.9296708736367667,4.816806819578929,40.25139465926527,32403.49544031858,2.3427376486136673,40.242600548977556,764.9380775699096,-0.038059476937257954,0.0,0.02090699704449346,0.17183486775643803,-3.3288529729170975,29.86548086480336,891.9469472859357,-49.393276703065524,59.439500527442746,108.83277723050827,39.045947139355704,0.12814421543707308,-0.6948675581090784,29.865975197667876,17839.529490154255,3.1464393446710153,24.154924761919638,-15.237166934935464,0.0489851166671105,0.5,173.8033802728283,1.4615404141988513,1.4634397188095427,0.01671518290673501,0.0002793973396056062,1.434339985690187,1.4942398186401038,0.05989983294991674,0.028238715968830208,0.14330497506730352,-0.9972557107101512,1.4616359942462271,42.727595593523134,3.065957320949175,1.4615404141988513,27.766518381811892,-0.0028724406995201523,0.0,0.011436688814313423,35.824003224473515,35.824025510336554,0.010245066791979741,0.00010496139357212605,35.80655592114258,35.83992754213347,0.033371620990891415,0.017751687038270347,-0.012657483301434395,-1.2644696279524503,35.824004689432506,25667.18623976964,3.0709505944546684,35.824003224473515,680.6603761595883,0.00023400009048214228,0.0,0.00028598330364655404,0,0.049505685
S2,127,1,0,43.56457371334126,42.574313740097885,4.4821598264569324,20.089756709904435,33.780207175952874,55.04902755670288,21.268820380750007,3.398774725561026,0.648301924250557,1.1525301434355812,43.79454120703914,38359.23679070098,2.6282129458410015,43.56457371334126,824.4178668340451,0.22516676807256714,0.0,0.1028854283287595,-5.150120436498571,-13.660184568054275,18.802460186414805,353.53250906171394,-23.771155652399205,25.614636721517076,49.38579237391628,37.47856062982544,0.34378323253247284,-1.6264003259001223,19.495031407313867,7601.124991443083,2.123219672335508,18.416155513034674,-89.34222416191713,2.3468455182168326,0.1,-3.6508777645592487,40.65622925150265,40.68732947140066,4.980474293921492,24.805124192412784,30.0549183635818,50.87536030750579,20.82044194392399,2.8333132444256677,0.13488591082576004,0.3302773401740189,40.96015260156085,33554.682022863046,2.8464393446710154,40.65622925150265,774.7876986453235,-0.02566154864998665,0.0,0.12250212047732915,-2.011868159080041,-0.5058442755252036,58.43779016513416,3414.9753193842507,-133.30337519424344,121.94617372526444,255.2495489195079,34.203307013915065,-0.25576437870214125,0.569911997618322,58.47241172445148,68380.45865747542,2.639353872167201,40.039477573187995,-22.574523366912818,-0.03038788201637498,0.6,-29.04653065927331,1.4245472455127333,1.4326893657861168,0.03009053677793359,0.0009054404035841741,1.3469326797417809,1.4622257993417096,0.11529311959992872,0.035637816657225097,-1.06033178335724,0.3826088421480365,1.4248650094312443,40.604805902029995,2.8332062193464953,1.4245472455127333,27.08636567071292,-0.00486539331932916,0.0,0.021122877372244112,35.81949710656235,35.81875634973203,0.008621669752255786,7.433318931696234e-05,35.80701104302676,35.83284746057492,0.02583641754815602,0.01417492742304205,0.12418294870412053,-1.3455517501436922,35.819498144170275,25660.728946004358,2.8464393446710154,35.81949710656235,680.5720926661872,-0.000510015852842427,0.0,0.00024069767720653572,0,0.05268552
S2,128,1,0,47.911046989761026,47.526593478879946,6.7186720951875625,45.140554722652034,33.780207175952874,59.469277703981575,25.6890705280287,8.719975323386443,-0.04854871125576204,-0.6439687792199758,48.379840619598376,46812.17956755481,3.1464393446710153,47.911046989761026,913.0221322560898,0.7370516304858314,0.0,0.14023221192856414,14.874228793517489,16.601454885134796,8.786415950500347,77.20110525520693,-5.63316722937551,27.679794872740946,33.31296210211646,5.812391284785752,-0.9963322599565099,0.3502377954780087,17.27552567817002,5968.875749142235,2.433206219346495,15.883476567582903,283.7317271608443,0.14526409649061994,0.1,0.590714051294522,6.632955484245405,19.52375278754042,36.17014329460662,1308.2792659523761,-40.801552193878564,50.87536030750579,91.67691250138435,71.64203442983137,-0.11370197376837668,-1.7981305894626922,36.773296893375736,27045.50728816715,2.6037016960573482,35.3418754885412,127.69872866483443,-5.526441910572699,0.05,5.45309604150336,-2.0572425888282124,0.00777819739653066,80.42207902515705,6467.710794728605,-157.03992632814592,147.25086154254964,304.29078787069557,112.3922747558176,-0.0986570323649727,-0.6317940385696956,80.44838744063111,129438.86083595786,3.0219280948873624,64.25523835656819,-19.482074452051393,-0.5235835390101795,0.75,-39.0921709777381,1.327520124092644,1.3320522834089683,0.07863654597193806,0.006183706362396729,1.2286346990583317,1.4310387458820468,0.20240404682371516,0.16599210141116827,0.028003002896099718,-1.7384212430644126,1.3298471288961546,35.36986772466692,2.808694969562842,1.327520124092644,25.203518134850214,-0.012715625636174495,0.0,0.059235671493632465,35.818093308333694,35.81806764158807,0.008263945169247304,6.829278976032584e-05,35.80701104302676,35.83284746057492,0.02583641754815602,0.015274581616147032,0.18968687303352746,-1.3184062414104551,35.81809426166178,25658.717530745773,2.6904685707328277,35.818093308333694,680.5413504328521,-0.0004737315783352444,0.0,0.0002307198515037805,0,0.05308382
S2,129,1,0,46.45414262802185,49.80859428419549,13.500830610455406,182.2724271722097,13.783629506086141,65.34020877848681,51.55657927240067,15.801425994795721,-0.9471145848797586,-0.010035637910038364,48.37623171017774,46805.19588953613,3.003701696057348,46.45414262802185,893.6991979039318,-1.4528453066133231,0.0,0.2906270538359156,12.869249290031183,13.45409156606702,6.902768748732564,47.64821639847893,2.230227357877772,27.679794872740946,25.449567514863173,9.527990066430725,0.30261213971777745,-0.678263006478403,14.603622622056728,4265.31587374894,2.8282129458410017,12.869249290031183,254.47006508735595,-0.7842626412761319,0.0,0.5363769551095422,5.312186123373631,-3.4972161495496605,38.11161545355709,1452.4952324798119,-40.801552193878564,60.770233718030255,101.57178591190882,71.36884489923108,0.19315787049737204,-1.6534716292985638,38.48005397461359,29614.291077783506,2.708694969562842,35.619808078729264,71.36231200270798,5.453821068138732,0.1,7.174375025352726,10.015625043519675,30.997504624670572,99.6808886945967,9936.279570944578,-214.11181914355865,200.8621976000954,414.97401674365403,96.8966068269325,-0.24407880792062583,-0.06146157368518024,100.18279451061922,200731.84631913912,3.0841837197791886,79.00741413284575,103.16551595639977,2.325064768227329,0.6,9.952537985544136,1.2417778056063082,1.2442844170651546,0.038303805298234336,0.001467181500325045,1.1496057632563497,1.317171887076156,0.1675661238198063,0.03110965459655146,-0.7742658498661052,0.827050248990918,1.242368423615452,30.869585999934866,2.5016094970590275,1.2417778056063082,23.53590443670197,-0.0009797822973189145,0.0,0.03084594129908143,35.81414705775753,35.81050079579201,0.006473613521675635,4.190767202802161e-05,35.80818400706882,35.82730503742856,0.019121030359741553,0.009226409954223413,0.9947189490001277,-0.5890101010379594,35.814147642829006,25653.063427647096,2.321928094887362,35.81414705775753,680.471160565567,-0.000806697050006047,0.0,0.00018075576423014146,0,0.056007143
S2,130,1,0,34.860409561968694,33.13075557425425,18.838550282526,354.8909767472604,0.8339682618786756,67.0032763670681,66.16930810518942,29.958984078091767,0.09221893199455936,-1.0761183497331352,39.6249811555218,31402.78263150916,3.208694969562842,34.860409561968694,642.4657900254296,-0.869636298322831,0.0,0.5403995684284244,7.714099458079464,6.9522383449294995,4.157718887622192,17.28662634849032,1.1960608489373006,15.769565964696126,14.573505115758826,6.667334475584631,0.35455045079953745,-1.065411032409527,8.76321612181465,1535.879135952644,3.0464393446710156,7.714099458079464,144.25906967740082,-0.1043705067157417,0.0,0.5389765727310594,43.415177984552415,49.66490656232942,20.10198208836174,404.0896838808162,-15.987019510598365,63.877559063833004,79.86457857443136,24.40727404679952,-1.3766666742115927,1.531039959072535,47.84315377680678,45779.347266223616,2.2414460711655217,45.01387993561225,858.6928143991779,1.1795031898490635,0.05,0.4630173828957753,1.0975165928360706,15.14576690262375,105.99809361158748,11235.595849290861,-233.63560236921228,200.8621976000954,434.4977999693077,91.97142864860632,-0.4287062173693798,0.13219858427842412,106.00377536655196,224736.00783924817,2.7659573209491746,81.99425281670344,-33.62179407005664,-0.7618071811040348,0.6,96.57994631104386,1.288539555325562,1.2956708857565387,0.06790946464756172,0.004611695388718434,1.1496057632563497,1.370014278005735,0.22040851474938528,0.10271590907561068,-0.5657452049572469,-0.7632422768653155,1.2903278192100314,33.298917620546305,2.908694969562842,1.288539555325562,24.479668162150556,0.01048430782181748,0.0,0.0527026619919353,35.80642342735216,35.80946944092453,0.006290001745017482,3.9564121952322965e-05,35.792969383651204,35.81189331874295,0.018923935091748945,0.005498292866029431,-1.1970753620444026,-0.2229597824932803,35.806423979824565,25641.999964459108,2.2464393446710154,35.80642342735216,680.3258939113465,-0.0007918216961124323,0.0,0.00017566685368001917,0,0.057959873
S2,131,1,0,39.85591824868989,42.17691100161903,20.17645911231414,407.0895023108843,0.8339682618786756,67.0032763670681,66.16930810518942,35.40537313971495,-0.3436748008923029,-1.2461776260061874,44.67195677107884,39911.674435142726,3.1464393446710157,39.85591824868989,780.901449643956,1.8298025421831416,0.0,0.5062349582919813,16.119018190241164,11.17194227859064,14.50231327575968,210.31709034827549,1.1960608489373006,53.486134827087426,52.290073978150126,18.135389759854696,1.1750560648393358,0.2834375292364397,21.682708266395164,9402.796755312023,2.5016094970590275,16.119018190241164,314.7706192218045,1.5656902946065359,0.0,0.8997020230760534,31.13487539920687,28.8178373275016,23.889146818726903,570.6913357266898,-14.382702357211585,63.877559063833004,78.26026142104459,39.877850165459684,-0.11986694595190754,-1.2024322353441272,39.24374857032425,30801.436037016538,2.941446071165522,33.0328600658358,565.2523711301483,-2.692951709551835,0.1,0.7672793455064045,-8.13482900967918,-30.440065592315825,142.46273320515533,20295.630352283268,-262.25076961386515,351.7359850214336,613.9867546352987,188.53021333107228,0.4564998590306233,0.2391317872804799,142.69479946830575,407236.1159059998,2.984183719779189,111.8466283426139,-48.61226872929926,2.885276905220679,0.65,-17.512689330734162,1.2511259709409328,1.2807975160137222,0.09992590651705116,0.009985186793254448,1.120697207728135,1.370014278005735,0.24931707027759997,0.19447747972144547,-0.08781834117244088,-1.8164340793188327,1.2551101075029814,31.506027639122912,2.3282129458410012,1.2511259709409328,23.787224139959722,-0.014594959134814662,0.0,0.07986878127220076,35.80826139518469,35.80930253174079,0.009275863828626999,8.604164976723073e-05,35.792969383651204,35.82688968352506,0.0339202998738557,0.010208614262410265,0.18605647400793918,-0.4202610383804819,35.80826259660643,25644.633403750464,2.9659573209491747,35.80826139518469,680.3463146321672,0.000802274535451518,0.0,0.00025904256356535564,0,0.048931427
