subject_id,window_index,original_label,stress_label,E4_ACC_x_mean,E4_ACC_x_median,E4_ACC_x_std,E4_ACC_x_variance,E4_ACC_x_min,E4_ACC_x_max,E4_ACC_x_range,E4_ACC_x_iqr,E4_ACC_x_skewness,E4_ACC_x_kurtosis,E4_ACC_x_rms,E4_ACC_x_energy,E4_ACC_x_entropy,E4_ACC_x_mav,E4_ACC_x_auc,E4_ACC_x_slope,E4_ACC_x_zero_crossing_rate,E4_ACC_x_cv,E4_ACC_y_mean,E4_ACC_y_median,E4_ACC_y_std,E4_ACC_y_variance,E4_ACC_y_min,E4_ACC_y_max,E4_ACC_y_range,E4_ACC_y_iqr,E4_ACC_y_skewness,E4_ACC_y_kurtosis,E4_ACC_y_rms,E4_ACC_y_energy,E4_ACC_y_entropy,E4_ACC_y_mav,E4_ACC_y_auc,E4_ACC_y_slope,E4_ACC_y_zero_crossing_rate,E4_ACC_y_cv,E4_ACC_z_mean,E4_ACC_z_median,E4_ACC_z_std,E4_ACC_z_variance,E4_ACC_z_min,E4_ACC_z_max,E4_ACC_z_range,E4_ACC_z_iqr,E4_ACC_z_skewness,E4_ACC_z_kurtosis,E4_ACC_z_rms,E4_ACC_z_energy,E4_ACC_z_entropy,E4_ACC_z_mav,E4_ACC_z_auc,E4_ACC_z_slope,E4_ACC_z_zero_crossing_rate,E4_ACC_z_cv
S2,122,1,0,0.2623175384530845,0.12647569558921268,0.36275100565355456,0.13158829210266518,-0.2843569809146604,1.1554043927294102,1.4397613736440706,0.42092040005171694,0.8511731961843954,-0.12433286107882235,0.44765922651359547,4.007975661655012,2.4464393446710155,0.31368028690899946,5.006322436226792,-0.006050507492045372,0.10526315789473684,1.382869814167735,-0.050963458453564627,-0.595850205749956,0.7456275221917528,0.5559604018498128,-0.8437472429522838,1.0924867007656216,1.9362339437179052,1.377769139828561,0.5391121381472403,-1.5430299260552065,0.7473671627435614,11.17115351894722,1.9772354454083079,0.71837573438797,-1.0252093511442162,-0.10606944355591356,0.05263157894736842,14.630630353925676,0.6893618770616319,0.7309981387483149,0.20083985770964308,0.040336648444829676,0.3481119559343932,0.9405217193817126,0.5924097634473193,0.3792029370779614,-0.34742387977533723,-1.3183211299406505,0.7180225943455862,10.311128919815326,2.808694969562842,0.6893618770616319,13.057261925052662,0.02059130246456117,0.0,0.29134169496826867
S2,123,1,0,0.1898603868582806,0.1289315805776148,0.1772517637993708,0.031418187769987935,0.07148316109067412,0.6976772140665919,0.6261940529759178,0.018904339259031566,2.187518811275091,3.1795237672223786,0.2597405518357962,1.349303085359279,1.1917601481809734,0.1898603868582806,3.4019019820036545,-0.017967553184634385,0.0,0.9335900275589274,-0.6339400318718698,-0.6405026209166146,0.028146652693670626,0.0007922340578581158,-0.6661671760308099,-0.5370814785455295,0.12908569748528043,0.017243945137280114,2.1070338478249733,4.510383245002222,0.6345645735995394,8.053443961351306,2.063865121950854,0.6339400318718698,-12.06232417959608,-0.0029019238342046423,0.0,0.04439955087007275,0.8338458565481064,0.8842786303307921,0.16197716993868058,0.02623660358134421,0.3481119559343932,0.9405217193817126,0.5924097634473193,0.024732120875347152,-2.4214797668910455,4.251799525590277,0.849432467041253,14.430710321275786,1.490468570732828,0.8338458565481064,16.041577872475663,0.015534526671049948,0.0,0.19425313283827028
S2,124,1,0,0.12599990329318594,0.12282595847537164,0.015051737280722713,0.00022655479516789796,0.09670074634386396,0.16349514410844593,0.06679439776458197,0.012394976674276276,0.8323209488555119,0.8380749897479021,0.12689574628434205,0.3220506085012022,2.5219280948873624,0.12599990329318594,2.3953986847418673,0.0007851660897683615,0.0,0.1194583240726718,-0.6521365122511185,-0.6526838070382243,0.011331066925151137,0.00012839307766225404,-0.6750144656229269,-0.6329091371922981,0.04210532843062875,0.012827281594202655,-0.014631243024833873,-0.6387737786488366,0.6522349451606495,8.50820847377431,3.0464393446710156,0.6521365122511185,-12.387406388517993,-0.0011275787517011455,0.0,0.017375299055158375,0.882442003676902,0.8816188504992833,0.014281439648323097,0.00020395951842869494,0.8452458720610061,0.9028696916789132,0.05762381961790708,0.018624282454010377,-0.8592433203493897,0.4404568883440616,0.8825575615061797,15.578156987434683,2.903701696057348,0.882442003676902,16.774833938446854,-0.0013117975322992183,0.0,0.016183998029123865
S2,125,1,0,0.14065526784273752,0.13606177790047178,0.021625378271047966,0.0004676569853659136,0.1155222012035388,0.18229384612423244,0.06677164492069364,0.03819901668393322,0.39560105900392034,-1.2678416646017485,0.14230798065209885,0.4050312271455628,2.7709505944546686,0.14065526784273752,2.6933406056776255,0.0024051722547603505,0.0,0.15374737542874442,-0.6561995637003527,-0.6534596112189619,0.006902614565871612,4.764608784498294e-05,-0.6750144656229269,-0.6479676272145254,0.027046838408401497,0.008075127209178579,-1.2242854539030263,0.7962708852019746,0.6562358672675382,8.612910269767562,2.808694969562842,0.6561995637003527,-12.473213781720768,0.00014164968262877288,0.0,0.01051907826172165,0.8673370851257058,0.8664886968308956,0.019167857550064393,0.0003674067630595606,0.8285011603534425,0.8951503250607785,0.06664916470733606,0.02721694928017404,-0.21618827176134153,-0.9465739499537942,0.8675488608703347,15.052820519948305,3.1464393446710153,0.8673370851257058,16.456708269676135,-0.0019239796765682042,0.0,0.02209966330136378
S2,126,1,0,0.1815588482066346,0.14706175891142798,0.14825012621932745,0.02197809992404652,0.0856565359762572,0.8065311359597979,0.7208745999835406,0.03575699674205432,3.7219751892520883,12.81999929631865,0.23439649162512285,1.0988343057233259,1.2567796494470393,0.1815588482066346,3.1630567039090405,0.010250969708604066,0.0,0.8165403541809318,-0.6616878627988403,-0.6576535151002987,0.013914387203148868,0.00019361017123915297,-0.6917031161937035,-0.6360211749200981,0.05568194127360537,0.01629879822145741,-0.6277806571186295,-0.22491612947488226,0.6618341468574555,8.760488758930718,2.6464393446710153,0.6616878627988403,-12.566972379837507,-0.0009762051614722876,0.0,0.021028626918276994,0.8566265085444147,0.8599545035566016,0.03613758489557498,0.0013059250420848893,0.7522617604280549,0.9104951595100863,0.15823339908203138,0.03382073001386221,-1.0436201314822402,1.4785793673693668,0.8573884185030022,14.702298003661582,2.8037016960573484,0.8566265085444147,16.303781057819776,-0.0017420472347167723,0.0,0.042185928797580874
S2,127,1,0,0.20483551701439257,0.1497385125965766,0.2531459189411222,0.06408285627654522,-0.35441190585018056,0.8065311359597979,1.1609430418099784,0.1852987050888193,0.4568496557252666,0.7434430198547402,0.32563851938475996,2.120808906141974,2.595461844238322,0.25499454887867123,3.690651494205823,0.012087224006302428,0.3157894736842105,1.235849732658107,-0.14292556617502977,-0.390188400973148,0.5694044306633197,0.3242214056590193,-0.6917031161937035,0.8109195372899816,1.502622653483685,1.1286761586518042,0.3551921221486455,-1.6013130758573155,0.587068244010415,6.892982462509443,2.123219672335508,0.5540855500025934,-2.4634791861645704,0.07121560619615631,0.10526315789473684,3.9839228621002247,0.8743924117089736,0.8714659948322054,0.21156072567404272,0.044757940647727555,0.43677148285770506,1.3129047623218153,0.8761332794641102,0.13824516661366404,0.21132056532207377,0.3148100082962286,0.8996221597437243,16.18640060603926,2.746439344671016,0.8743924117089736,16.715756336281185,-0.0009258532158383907,0.0,0.24195169450356235
S2,128,1,0,0.4329940703019293,0.4146542073086419,0.3688755396082668,0.13606916372129002,-0.35441190585018056,1.09387834010818,1.4482902459583604,0.5273562729124887,-0.14511875922041034,-0.5737766910247859,0.5688172190061779,6.471060572758442,3.1464393446710153,0.483153102166208,8.353226627107496,0.03891749517491189,0.3157894736842105,0.8519182245406911,0.4613090224301799,0.5116947602420363,0.26940913359942864,0.07258128126679479,-0.1443556270261978,0.8364776820139029,0.9808333090401007,0.18100057312216467,-0.9417119572782081,0.2070289373325105,0.5342165248682251,5.707745908845659,2.6282129458410015,0.48896012768876673,8.806719390103828,0.004422911437416615,0.10526315789473684,0.5840101114436891,-0.4978317230287913,0.01563424860939397,1.4631108100861099,2.1406932425908325,-2.3977538663516396,1.3129047623218153,3.710658628673455,2.8381200783671825,-0.11100383374234482,-1.7848842728345469,1.5454868705507168,47.77059334089295,2.6037016960573482,1.3913659486796317,-9.414209908560913,-0.22333641434531232,0.05263157894736842,2.938966607400174
S2,129,1,0,0.35474172205084165,0.5383820373502113,0.7128431546441399,0.5081453631230092,-1.3576927027967072,1.376500094777223,2.73419279757393,0.8260418989833617,-0.9109188586344521,-0.05372040768489095,0.7962330390574142,12.679741049732112,3.003701696057348,0.7041662098210961,7.343121866880885,-0.07613762862787983,0.15789473684210525,2.0094708638246255,0.4001578417408954,0.41903810596666363,0.21185476270069342,0.04488244047896712,0.05479902132272448,0.8364776820139029,0.7816786606911784,0.2939731725479983,0.255042923441411,-0.7036037552468146,0.4527789071784358,4.100174775713971,2.7282129458410016,0.4001578417408954,7.917512389979518,-0.02353381024555078,0.0,0.5294279921618296,-0.5518413064824679,-0.9196654572087629,1.5409814178441317,2.3746237301409105,-2.3977538663516396,1.7093970734454131,4.1071509397970525,2.821232884202833,0.1925552131209163,-1.6445551225642066,1.6368117050171616,53.58305115362375,2.765957320949175,1.5024794458268729,-11.688773173552603,0.22041348421365323,0.05263157894736842,2.7924357958388697
S2,130,1,0,-0.2539725718885258,-0.364159643855567,0.9986204789923252,0.997242861062861,-2.032303623189486,1.5096856004157662,3.541989223605252,1.6378198599195786,0.132106119383739,-1.048060209900666,1.030410077752801,21.234898566690667,3.1709505944546685,0.8879893120113949,-5.897303516691491,-0.04520018083155888,0.3157894736842105,3.9320012848893064,0.24536474989742688,0.2154286829841715,0.1274609573484166,0.016246295648174872,0.041778143804030624,0.4941964490520833,0.4524183052480527,0.19616672212376904,0.3559401974388109,-1.0284328758284738,0.27649621360952076,1.5290031228080345,3.1841837197791887,0.24536474989742688,4.585809224949545,-0.00313927480304582,0.0,0.5194754234326683,0.9857035336400676,1.2163356922690736,0.8153701396046797,0.664828464558955,-1.4338279287786087,1.8223133349396343,3.256141263718243,0.9536019174391956,-1.381661510427826,1.5774580671102267,1.279234114925595,32.72879841578941,2.2414460711655217,1.1719927015292086,20.107432849277078,0.04769368656321908,0.15789473684210525,0.8271961211233868
S2,131,1,0,0.008514362447107538,0.09487633259609186,1.0692747257148696,1.1433484390526094,-2.032303623189486,1.5096856004157662,3.541989223605252,1.961895954424242,-0.31399083474353356,-1.2617464269552463,1.0693086240279233,22.86841866840981,3.184183719779189,0.9537690859834352,1.40976671953677,0.09662544327861358,0.3157894736842105,125.58482591707369,0.499449238684051,0.3466264781670234,0.43887888327834446,0.1926146741876467,0.041778143804030624,1.6324632366724752,1.5906850928684446,0.5535049785642532,1.1772726129669677,0.2955073939078603,0.6648790989418488,8.841284324194497,2.5282129458410014,0.499449238684051,9.741859833814724,0.04736152301855221,0.0,0.8787257028055597,0.4890340400420169,0.40609118959059115,0.9648629051649467,0.9309604257633408,-1.3642445262676195,1.8223133349396343,3.1865578612072536,1.6161702007141132,-0.12636134092782328,-1.189720429861627,1.0817184097921038,23.402294361663156,2.941446071165522,0.882236804577016,8.247339840205326,-0.10874652245055717,0.21052631578947367,1.97299743200299
