subject_id,window_index,original_label,stress_label,E4_ACC_x_mean,E4_ACC_x_median,E4_ACC_x_std,E4_ACC_x_variance,E4_ACC_x_min,E4_ACC_x_max,E4_ACC_x_range,E4_ACC_x_iqr,E4_ACC_x_skewness,E4_ACC_x_kurtosis,E4_ACC_x_rms,E4_ACC_x_energy,E4_ACC_x_entropy,E4_ACC_x_mav,E4_ACC_x_auc,E4_ACC_x_slope,E4_ACC_x_zero_crossing_rate,E4_ACC_x_cv,E4_ACC_y_mean,E4_ACC_y_median,E4_ACC_y_std,E4_ACC_y_variance,E4_ACC_y_min,E4_ACC_y_max,E4_ACC_y_range,E4_ACC_y_iqr,E4_ACC_y_skewness,E4_ACC_y_kurtosis,E4_ACC_y_rms,E4_ACC_y_energy,E4_ACC_y_entropy,E4_ACC_y_mav,E4_ACC_y_auc,E4_ACC_y_slope,E4_ACC_y_zero_crossing_rate,E4_ACC_y_cv,E4_ACC_z_mean,E4_ACC_z_median,E4_ACC_z_std,E4_ACC_z_variance,E4_ACC_z_min,E4_ACC_z_max,E4_ACC_z_range,E4_ACC_z_iqr,E4_ACC_z_skewness,E4_ACC_z_kurtosis,E4_ACC_z_rms,E4_ACC_z_energy,E4_ACC_z_entropy,E4_ACC_z_mav,E4_ACC_z_auc,E4_ACC_z_slope,E4_ACC_z_zero_crossing_rate,E4_ACC_z_cv
S2,122,1,0,44.68333793177054,42.103058858607426,6.890357263444315,47.47702321789983,34.299403258787336,61.64728123542218,27.34787797663484,7.995269180861094,0.8511731961843955,-0.1243328610788228,45.211477657147014,40881.55423885407,2.4464393446710155,44.68333793177054,849.4067981372906,-0.11492775373627842,0.0,0.1542041750319903,-2.095658692370727,-20.141761587507535,24.694436144175583,609.8151764787655,-28.351862976373503,35.77426442672778,64.1261274031013,45.63033288377247,0.5391121381472403,-1.5430299260552065,24.783199184804097,12284.139236673489,1.9772354454083079,23.87344425482189,-41.70210669107232,-3.5129136502905705,0.05263157894736842,11.783615449441266,36.07444750092384,37.106293018421354,4.977288990832168,24.7734056982591,27.617463439500654,42.29878530107384,14.681321861573188,9.397549995967456,-0.3474238797753407,-1.3183211299406483,36.416193763148414,26522.78336390339,2.808694969562842,36.07444750092384,684.4079975394299,0.5103014124413748,0.0,0.1379727018883575
S2,123,1,0,43.30703392985536,42.14970772988356,3.3668493239678026,11.33567437030245,41.058490535951684,52.95287724750502,11.894386711553338,0.359082812436057,2.1875188112750914,3.1795237672223804,43.4377124417475,37736.69724343892,1.1917601481809734,43.30703392985536,818.9312654493589,-0.34128881426260055,0.0,0.07774370623998648,-21.403258448762674,-21.620604819816087,0.9321889239992233,0.8689761900268296,-22.47058915995044,-18.195400250203026,4.275188909747413,0.5711021782223362,2.1070338478249466,4.5103832450021475,21.42354892202872,9179.368968291157,2.063865121950854,21.403258448762674,-407.24028659351035,-0.09610880860242511,0.0,0.043553598450011395,39.65510389378644,40.90494788684778,4.014179226652763,16.113634863690574,27.617463439500654,42.29878530107384,14.681321861573188,0.6129207337457956,-2.421479766891044,4.251799525590274,39.85775833750171,31772.817993813744,1.490468570732828,39.65510389378644,758.3664392534632,0.3849824903251421,0.0,0.10122730323452121
S2,124,1,0,42.09402131260005,42.033733089029724,0.2859036796130439,0.08174091401627806,41.53749174892638,42.80623327306188,1.2687415241354998,0.23543923028952207,0.8323209488554474,0.8380749897478288,42.09499223398957,35439.76742359285,2.5219280948873624,42.09402131260005,799.8130074793401,0.014914017563916814,0.0,0.0067920258197679976,-22.005907639411177,-22.024033494171064,0.37527357869787037,0.1408302588687067,-22.7636025230293,-21.369116250307854,1.3944862727214442,0.42482670878387196,-0.014631243024817308,-0.638773778648833,22.00910723525977,9688.016025863279,3.0464393446710156,22.005907639411177,-418.00668350202625,-0.037344278011041954,0.0,0.01705331063126791,40.85943191343033,40.839032221379895,0.35392801581047734,0.12526504037554148,39.93762337151732,41.36567857064295,1.4280551991256303,0.46155398175251605,-0.8592433203493737,0.4404568883440385,40.8609647625778,33392.36882657249,2.903701696057348,40.85943191343033,776.5382672274486,-0.03250946047349354,0.0,0.008662088512643825
S2,125,1,0,42.372395999364855,42.28514390000478,0.41076821269230324,0.16873052455842927,41.89500019460883,43.16330953462711,1.268309340018277,0.7255799927842048,0.39560105900388165,-1.2678416646017685,42.37438699558436,35911.77346503098,2.7709505944546686,42.372395999364855,805.4723337031379,0.04568559661348061,0.0,0.00969424086139619,-22.140471830749878,-22.04972735099826,0.22860767548349242,0.05226146928996578,-22.7636025230293,-21.867838345743014,0.895764177286285,0.2674401189443607,-1.2242854539030592,0.7962708852020306,22.14165202412681,9805.055087150376,2.808694969562842,22.140471830749878,-420.84853835458773,0.004691295504002843,0.0,0.010325329885968817,40.48509613332349,40.464071055095175,0.47502506449542276,0.22564881189888056,39.5226496198569,41.174374319968834,1.6517247001119344,0.6745006870702639,-0.21618827176130245,-0.9465739499538044,40.48788285075356,32785.373154726876,3.1464393446710153,40.48509613332349,768.654357096608,-0.04768078892294481,0.0,0.011733331765622936
S2,126,1,0,43.14934844792795,42.49408556488049,2.815971060263468,7.929693012241361,41.32770995938084,55.020528059444,13.692818100063157,0.6791944843176339,3.721975189252091,12.819999296318665,43.24113740979698,37395.91928985887,1.2567796494470393,43.14934844792795,814.3944639764213,0.19471439772240245,0.0,0.06526103316859452,-22.322238795613714,-22.18862524372632,0.4608305568757265,0.2123648021503922,-23.316313901816788,-21.472183820455378,1.8441300813614099,0.5397998597523213,-0.6277806571186454,-0.22491612947486495,22.326995087797915,9969.894193011045,2.6464393446710153,22.322238795613714,-423.9537291438915,-0.03233093643422733,0.0,0.020644459594540265,40.21966259084113,40.30213821656901,0.8955752384372063,0.8020550077018589,37.63325609885132,41.55465578621593,3.9213996873646124,0.838158068222036,-1.0436201314822622,1.4785793673693997,40.22963228677099,32368.46627857614,2.8037016960573484,40.21966259084113,764.8644573394006,-0.04317207063251714,0.0,0.02226709974044257
S2,127,1,0,43.59148247785121,42.54492977732777,4.808438278881323,23.121078681811184,32.96872890269606,55.020528059444,22.05179915674794,3.51969879784415,0.45684965572527103,0.7434430198547446,43.85588242526446,38466.76846597241,2.595461844238322,43.59148247785121,824.4159843549166,0.22959355157858904,0.0,0.11030683072833061,-5.141351520521856,-13.330448761462598,18.858103992585598,355.6280861951729,-23.316313901816788,26.44904220544059,49.765356107257375,37.38062302924559,0.3551921221486456,-1.6013130758573149,19.546395617932873,7641.231633054908,2.123219672335508,18.432318026683333,-89.33616195582702,2.358589493196672,0.10526315789473684,3.667927376160319,40.65994389377347,40.58742032863343,5.242977578246504,27.488813885995576,29.814657225236942,51.52732211211821,21.71266488688127,3.4260437826874153,0.21132056532207502,0.31481000829623085,40.996583410459984,33614.397026616054,2.746439344671016,40.65994389377347,775.074183841724,-0.02294484307483024,0.0,0.12894699490840655
S2,128,1,0,47.92529250280026,47.57693176439598,7.006691129821976,49.09372058872596,32.96872890269606,60.478610502708534,27.509881600012477,10.016989805276594,-0.1451187592204068,-0.5737766910247886,48.43477451240678,46918.5476413538,3.1464393446710153,47.92529250280026,912.9803382302762,0.7392272974416372,0.0,0.14620027889057907,14.870292390573288,16.539017522009736,8.92256045856879,79.61208513681532,-5.188713702469818,27.295502340111106,32.484216042580925,5.994557553194779,-0.9417119572782069,0.2070289373325096,17.341790014815576,6014.753618359145,2.6282129458410015,15.867629286715422,283.9215180393399,0.14648239343630345,0.10526315789473684,0.6000258921758029,6.6529686017543215,19.37787568417442,36.25936310877737,1314.7414130541654,-40.431617472143444,51.52732211211821,91.95893958426166,70.33536062915891,-0.1110038337423451,-1.7848842728345462,36.86466335489983,27180.06808540189,2.6037016960573482,35.37546434831929,127.51151971509907,-5.534807129668076,0.05263157894736842,5.45010284570051
S2,129,1,0,46.4389103074373,49.92710843966435,13.540262967567816,183.3387212308884,13.911681454792006,65.84693431088854,51.93525285609654,15.690442507016016,-0.9109188586344519,-0.05372040768489139,48.37262771209659,46798.222235461886,3.003701696057348,46.4389103074373,893.7936714450866,-1.4462136679465798,0.0,0.29157150497132384,12.845026581937907,13.470322008182238,7.016417384880713,49.2301129188563,1.4070886252283823,27.295502340111106,25.888413714882724,9.736096806416342,0.25504292344141205,-0.7036037552468137,14.636421038271198,4284.496416190955,2.7282129458410016,12.845026581937907,254.47187350505908,-0.7794162058685965,0.0,0.5462361124847247,5.314482764386054,-3.8010738629191954,38.18918183661052,1458.413609349703,-40.431617472143444,61.35334388693016,101.7849613590736,69.91685582359497,0.1925552131209159,-1.6445551225642079,38.55719565013331,29733.14672805318,2.765957320949175,35.691302697846055,71.14243627270004,5.462369974358442,0.10526315789473684,7.185869919934205
S2,130,1,0,34.87654689220468,32.78357325510093,18.968525968527754,359.8049774187118,1.0976294387195549,68.37675697673798,67.27912753801843,31.10994536783756,0.13210611938374,-1.0480602099006646,39.70111460076233,31523.57001085728,3.1709505944546685,34.87654689220468,642.2953715343185,-0.8585652126328608,0.0,0.5438762623821409,7.718434539235652,6.726982009929689,4.2213791449968765,17.820041885814558,0.9758502134791098,15.959490995090466,14.983640781611356,6.49684520611333,0.3559401974388109,-1.0284328758284738,8.797401526716877,1547.885472445609,3.1841837197791887,7.718434539235652,144.129204261391,-0.10396963477817808,0.0,0.546921674795329,43.41849803767143,49.134111049783684,20.206809871249995,408.31516517284626,-16.543241868950286,64.15167720398334,80.69491907293363,23.6325218481703,-1.381661510427826,1.5774580671102267,47.89030316275022,45869.622740402476,2.2414460711655217,45.07282222456645,859.1279885053584,1.1819629020376101,0.05263157894736842,0.46539633530662095
S2,131,1,0,39.86241523266655,41.50283750311432,20.310584279905175,412.51983379113125,1.0976294387195549,68.37675697673798,67.27912753801843,37.26568315181906,-0.3139908347435333,-1.2617464269552456,44.73848435041868,40030.63963945315,3.184183719779189,39.86241523266655,781.0911948180681,1.8353741672715824,0.0,0.5095171519677766,16.13345812248957,11.072121478328189,14.535228697415214,211.2728732861628,0.9758502134791098,53.65774604246637,52.68189582898726,18.331530076116344,1.1772726129669686,0.2955073939078625,21.715463252629164,9431.22688552575,2.5282129458410014,16.13345812248957,314.89243218313936,1.5685661688487977,0.0,0.9009369588999353,31.109847599660924,29.054326643173518,23.91159588692165,571.7644178594483,-14.818799782542849,64.15167720398334,78.9704769865262,40.052538570082554,-0.12636134092782317,-1.189720429861627,39.2375717333983,30791.740710671536,2.941446071165522,33.013306675534366,565.2066969973729,-2.694997273733148,0.10526315789473684,0.768618226441658
