subject_id,window_index,original_label,stress_label,RB_ACC_x_mean,RB_ACC_x_median,RB_ACC_x_std,RB_ACC_x_variance,RB_ACC_x_min,RB_ACC_x_max,RB_ACC_x_range,RB_ACC_x_iqr,RB_ACC_x_skewness,RB_ACC_x_kurtosis,RB_ACC_x_rms,RB_ACC_x_energy,RB_ACC_x_entropy,RB_ACC_x_mav,RB_ACC_x_auc,RB_ACC_x_slope,RB_ACC_x_zero_crossing_rate,RB_ACC_x_cv,RB_ACC_y_mean,RB_ACC_y_median,RB_ACC_y_std,RB_ACC_y_variance,RB_ACC_y_min,RB_ACC_y_max,RB_ACC_y_range,RB_ACC_y_iqr,RB_ACC_y_skewness,RB_ACC_y_kurtosis,RB_ACC_y_rms,RB_ACC_y_energy,RB_ACC_y_entropy,RB_ACC_y_mav,RB_ACC_y_auc,RB_ACC_y_slope,RB_ACC_y_zero_crossing_rate,RB_ACC_y_cv,RB_ACC_z_mean,RB_ACC_z_median,RB_ACC_z_std,RB_ACC_z_variance,RB_ACC_z_min,RB_ACC_z_max,RB_ACC_z_range,RB_ACC_z_iqr,RB_ACC_z_skewness,RB_ACC_z_kurtosis,RB_ACC_z_rms,RB_ACC_z_energy,RB_ACC_z_entropy,RB_ACC_z_mav,RB_ACC_z_auc,RB_ACC_z_slope,RB_ACC_z_zero_crossing_rate,RB_ACC_z_cv
S2,122,1,0,0.73905086395434,0.7298076066458997,0.03599776480656188,0.001295839071068545,0.6941492452512557,0.8326419236378884,0.1384926783866327,0.043508030669807685,0.9476790943844099,0.41042909014883966,0.7399270359857957,10.9498403716545,2.808694969562842,0.73905086395434,14.016475109957582,-0.004934242870202966,0.0,0.04870810192136639,0.25881707464591047,0.23645809649456995,0.2751597925886887,0.07571291145745018,-0.06481743940269165,0.8716916190008814,0.9365090584035731,0.3724449240910031,0.7564972160859852,-0.41151682040252613,0.3777554626815038,2.8539837917143394,2.633206219346495,0.275239226793005,4.772904403119115,-0.04392254333495894,0.15789473684210525,1.0631438940616142,0.5470035951420557,0.5307051936993208,0.060773380283026444,0.0036934037510253474,0.467737547558904,0.6941955689458553,0.2264580213869513,0.07340110197752436,0.7190023119561084,-0.21581247880901033,0.5503692731697141,6.058126736987186,2.660964047443681,0.5470035951420557,10.359105344588732,-0.009136323464315636,0.0,0.11110234159840161
S2,123,1,0,0.705128804195311,0.7027651293205867,0.025714671802120326,0.0006612443458907623,0.6453702666090638,0.7721608231840571,0.12679055657499327,0.024716360202151955,0.24199855949824292,1.1386300616734264,0.7055975303611826,9.957357497036,2.6609640474436813,0.705128804195311,13.422505480029036,-0.003099173145397228,0.0,0.03646804902753301,0.08455375275897001,0.07086880190485359,0.1018600155057787,0.010375462758837477,-0.06481743940269165,0.29606960563804463,0.36088704504073627,0.11347672192125355,0.5919477354605214,-0.6331577457826674,0.1323812670450865,0.35049599728925007,2.8841837197791893,0.10097590490606453,1.5546624058650362,0.004081818767441585,0.21052631578947367,1.2046776421165142,0.482930978474966,0.48141041914252136,0.044139985660478165,0.001948338334107218,0.3908421100647455,0.6099505250900225,0.21910841502527695,0.04043266943620655,0.6610458543561679,1.746997813037578,0.4849439847084354,4.703413366097905,2.723219672335508,0.482930978474966,9.200158238773733,-0.006298067543117898,0.0,0.09140019511663254
S2,124,1,0,0.677447969233689,0.6810773581654693,0.028167974445392648,0.0007934347843562932,0.6350968521238698,0.7346707241033794,0.09957387197950962,0.05171470840548065,0.08728272569638858,-0.9906964447310918,0.6780333220448722,9.194583716064107,3.1086949695628423,0.677447969233689,12.868493911531814,-0.0030523119073008953,0.0,0.041579539277762555,0.04033459870685128,0.05735068768365593,0.15415059308528486,0.023762405348545075,-0.23878650725887599,0.29606960563804463,0.5348561128969206,0.22130064230814292,-0.24056052488204563,-0.8584922011754879,0.1593401556463022,0.5077857040277561,3.084183719779189,0.13503201102046983,0.6926237917410114,-0.0148022307643748,0.10526315789473684,3.821795630238926,0.42813269603788545,0.41584854317446485,0.0396270440161897,0.0015703026174610358,0.36525802896243337,0.5059079318679616,0.1406499029055282,0.06413219439767875,0.3901476053395505,-1.0476622918197376,0.429962682141287,3.6973581606825885,3.1841837197791887,0.42813269603788545,8.127757178246876,-0.005480190016323508,0.0,0.0925578550363346
S2,125,1,0,0.6595080680134129,0.6598981890948314,0.01948375180924166,0.0003796165845641276,0.6130193820020806,0.6997368228329428,0.08671744083086219,0.021936116820718388,-0.12969422077832554,0.26353664723657655,0.6597958080795517,8.706610167186973,2.8282129458410012,0.6595080680134129,12.517015054812116,-0.00043999938205988286,0.0,0.029542855886405026,-0.0007689428445780185,0.04696802861103361,0.1197324916998,0.014335869568642676,-0.23878650725887599,0.21209038859689439,0.4508768958557704,0.14837274879389695,-0.52745075891015,-0.5637486478818943,0.11973496081655058,0.28672921683481806,2.8016094970590277,0.09925599120301741,-0.11372005077389927,0.007449309811465105,0.21052631578947367,155.71052197710085,0.3933957139722202,0.4008005773584544,0.02046644371240054,0.0004188753182328596,0.34146880501408844,0.4328271585658421,0.09135835355175365,0.020269944288628217,-0.6816043713325062,0.3868339721495566,0.39392773841143214,3.1035812617989142,2.684183719779189,0.3933957139722202,7.479351428978725,-0.0010435502434237894,0.0,0.05202508056263619
S2,126,1,0,0.6617863644527978,0.6627691813643951,0.017964605991778418,0.000322727068439841,0.6130193820020806,0.6902280616727562,0.07720867967067557,0.012875984889003766,-1.129703529922987,1.6763344562801414,0.6620301497999098,8.765678384881822,2.4659573209491747,0.6617863644527978,12.594657562799211,0.0001352862347444929,0.0,0.02714562728507192,-0.04451806046660822,0.020210234456598676,0.15829030047737663,0.025055819225218184,-0.4926222152618425,0.1198060757099336,0.6124282909717761,0.14376879862822814,-1.5449419430727538,1.663419697566245,0.1644313745394314,0.5407535386585354,2.4464393446710155,0.1137069629396319,-0.70395313955621,-0.02149053373701544,0.15789473684210525,3.555642335229448,0.4018396095892127,0.40222216091910135,0.026384570755814834,0.0006961455739685994,0.34146880501408844,0.4561924620731772,0.11472365705908877,0.0313937569728136,-0.18707946592197816,0.048129251996051,0.4027048763161175,3.2434243481755898,2.9464393446710155,0.4018396095892127,7.649105609294784,0.001628283106076508,0.0,0.06565945747057365
S2,127,1,0,0.6923291992652102,0.6753613850742748,0.04326383133635618,0.001871759101900675,0.6212509953505054,0.7782217218674911,0.15697072651698563,0.050769875282048904,0.6565863578992464,-0.6125285749578766,0.693679666169557,9.62382958514216,2.8841837197791893,0.6923291992652102,13.12529894237628,0.005446587300841011,0.0,0.06249025952144354,0.03503582516310465,-0.0594645925428208,0.3687988066450989,0.13601255978284904,-0.4926222152618425,0.7141140829890461,1.2067362982508887,0.5353382629544514,0.5358636777597142,-0.8394718019068121,0.3704592674339632,2.744801376554173,2.8464393446710154,0.2990003263127224,0.7370103038653035,0.029335029283317344,0.15789473684210525,10.52633425724112,0.458567093640624,0.43415219320216936,0.06939683331286185,0.004815920473853132,0.3749139210713901,0.6197856830247824,0.24487176195339233,0.08597371371078211,1.0655907739721078,0.10494123473059336,0.46378842142065374,4.301993996877238,2.8219280948873626,0.458567093640624,8.668273386183596,0.009695056684115856,0.0,0.1513340888939748
S2,128,1,0,0.7112699806056211,0.7071947631196956,0.044199328134601694,0.0019535806075501928,0.6357248039911166,0.7782217218674911,0.14249691787637442,0.07811855713520177,0.018019301968697037,-1.2495414484862823,0.7126419619404059,10.15717131836542,2.8037016960573484,0.7112699806056211,13.555110910893863,-0.0004378983063052828,0.0,0.062141422160074206,-0.43683837883932763,-0.19557488290409197,0.9092680267202874,0.8267683444158053,-2.207180907665914,0.7141140829890461,2.9212949906549603,1.4308581709252879,-0.5545294990593306,-0.9068470565465119,1.0087596907305412,20.35192227285554,3.0464393446710156,0.7715307007676194,-7.4944157790738855,-0.12201103365070883,0.21052631578947367,2.0814746843814356,0.5443423195535894,0.5411627078211239,0.07988657805531052,0.00638186535338722,0.39338297841531467,0.6853743435478231,0.29199136513250845,0.1241113436953743,-0.12040265508491246,-0.8649884532896328,0.5501730875009875,6.053808524207383,2.9464393446710155,0.5443423195535894,10.368508114446017,0.010692658657256436,0.0,0.14675797781224292
S2,129,1,0,0.7070639609621844,0.714294642551283,0.035797679820890126,0.0012814738805589643,0.6357248039911166,0.7751005367904091,0.1393757327992925,0.05986656571208604,-0.12889314860017959,-0.7085257348643532,0.70796957475028,10.024418375441845,2.7086949695628424,0.7070639609621844,13.42566087868542,8.922374745704806e-05,0.0,0.050628630219218144,-1.2188149646792859,-1.3086350374649585,0.5938377427619795,0.35264326472864294,-2.207180907665914,0.115082926130133,2.3222638337960473,0.43188944090309156,0.7095943820773609,0.02456361012734387,1.355785079890914,36.76306365709623,2.8464393446710154,1.230323257292299,-23.61966745866974,-0.04712935034556575,0.10526315789473684,0.4872255100003959,0.5993437093752251,0.6005729540233666,0.05294257987430549,0.0028029167637472173,0.46941946003338714,0.6853743435478231,0.21595488351443598,0.05781742260841349,-0.4282998932461758,-0.019112485337600127,0.6016774873064485,7.240315974628031,3.0332062193464955,0.5993437093752251,11.376662578924675,0.0037456258562353012,0.0,0.0883342546958481
S2,130,1,0,0.7055002333534162,0.7014575898759171,0.021898311731622936,0.00047953605669533476,0.6590234434107629,0.7426189705772833,0.08359552716652041,0.0336640815018171,-0.2507932849596535,-0.6331552326382637,0.7058400068842939,9.964202306368401,2.8659573209491747,0.7055002333534162,13.414474983094891,0.00010377814599383864,0.0,0.031039411039646116,-1.327988974239339,-1.3086350374649585,0.16717913683547456,0.027948863793054324,-1.773954928148571,-1.1093015855994453,0.6646533425491257,0.250838254045459,-0.7408973126166593,0.24260667814612003,1.3384706121145526,35.8300715898861,2.723219672335508,1.327988974239339,-25.108649018051167,0.014365260306728469,0.0,0.12588894944043746,0.5979499841403159,0.5983759341900627,0.03269550699657314,0.0010689961777629634,0.5524380275253354,0.6776121276824435,0.12517410015710806,0.045144438830407974,0.6256942833496526,-0.23175419158326171,0.5988432012732272,7.172263594223339,2.984183719779189,0.5979499841403159,11.382924206614014,-0.001828554350075653,0.0,0.05467933416467951
S2,131,1,0,0.45251411682584236,0.6908332671629608,0.4138423724684468,0.17126550925031264,-0.4638540158190294,0.7525808182874226,1.216434834106452,0.3592008058441815,-1.2119678332828148,-0.2863782652744078,0.6132165483554605,7.520690703539695,1.8166422780956524,0.5749120988984998,8.924589975206194,-0.05632565739076387,0.05263157894736842,0.9145402476531378,-0.9176241572042297,-1.1672750042736042,0.6952782489687617,0.4834118434890673,-1.597735457253826,1.134798936670072,2.732534393923898,0.7977385172019645,1.5315271704911704,1.7001106664090804,1.1512801298440967,26.508918747476805,2.463865121950854,1.070883934628755,-18.218086948282636,0.09473748055912831,0.05263157894736842,0.757693924587927,0.25597096892850857,0.5617742269748793,0.5134856040966193,0.26366746561447,-0.8096146610571104,0.6496740860514809,1.4592887471085914,0.5265454985583632,-1.1351626539222202,-0.5075172210590204,0.5737495991708138,6.583772050973391,1.8709505944546687,0.5604524844028894,5.221993281567256,-0.07281459057959701,0.05263157894736842,2.006030630137722
