subject_id,window_index,original_label,stress_label,RB_EDA_value_mean,RB_EDA_value_median,RB_EDA_value_std,RB_EDA_value_variance,RB_EDA_value_min,RB_EDA_value_max,RB_EDA_value_range,RB_EDA_value_iqr,RB_EDA_value_skewness,RB_EDA_value_kurtosis,RB_EDA_value_rms,RB_EDA_value_energy,RB_EDA_value_entropy,RB_EDA_value_mav,RB_EDA_value_auc,RB_EDA_value_slope,RB_EDA_value_zero_crossing_rate,RB_EDA_value_cv
S2,122,1,0,5.631198151292679,5.593292159620036,0.16979256589362193,0.028829515432739948,5.396041488505053,5.911489644066807,0.5154481555617547,0.2766190513932223,0.3216611309611997,-1.262630078426135,5.6337573727091605,634.7844426910965,3.170950594454669,5.631198151292679,106.97344615768304,-0.029094344405287628,0.0,0.03015212062012858
S2,123,1,0,5.415944556858094,5.390400853436019,0.07957153631777807,0.006331629391971473,5.310633109407467,5.570388654046191,0.25975554463872363,0.12581256553977838,0.4536218997172713,-1.080127357499824,5.416529061341109,586.7757414470559,3.0414460711655216,5.415944556858094,102.87838025543508,-0.013522725868641375,0.0,0.01469208842195741
S2,124,1,0,5.295722584581614,5.315896252463796,0.06663336337714496,0.004440005114950642,5.190858480968892,5.384760218366986,0.19390173739809402,0.12714650363762914,-0.3798215190106344,-1.3344668035115101,5.296141774722682,560.9823539592544,2.8414460711655214,5.295722584581614,100.62664234196434,-0.011186043378451745,0.0,0.012582487528925063
S2,125,1,0,5.217435732670394,5.195233286511673,0.04328897277276028,0.0018739351637207808,5.187435788701993,5.325411452750404,0.13797566404841088,0.024063285669055468,1.585413099936561,0.9929841384678388,5.217615313503821,544.4701911941916,1.8332062193464953,5.217435732670394,99.08492874113658,-0.005745084712904127,0.0,0.008296982462418195
S2,126,1,0,5.180319468533473,5.188789218638398,0.01909788929417338,0.0003647293754925022,5.146405612919991,5.206857835784886,0.060452222864895155,0.03133620826816497,-0.6307450447862324,-1.0806274764732173,5.180354671780921,536.7214905088483,2.7709505944546686,5.180319468533473,98.43302160640134,-0.002626010794452134,0.0,0.003686623848235351
S2,127,1,0,5.160149063998675,5.1546681347154895,0.016668630955104353,0.00027784325791746305,5.143360084334652,5.206857835784886,0.0634977514502344,0.008774668989278922,1.6123779739579072,1.5820126352111403,5.160175985947022,532.5483241188864,2.395461844238322,5.160149063998675,98.02197001648793,-0.0018629477003943731,0.0,0.0032302615192646364
S2,128,1,0,5.1433343258656965,5.1442701885516975,0.01095485564766141,0.00012000886226109909,5.1207434205614915,5.156426274905873,0.035682854344381454,0.017811569048872045,-0.5233417236525613,-0.8041623233238235,5.143345992298262,529.0801599298119,2.55887184844536,5.1433343258656965,97.7337246606488,-0.0014935711823662674,0.0,0.002129913195136805
S2,129,1,0,5.116138590000881,5.11761683518497,0.02093852180118547,0.00043842169521871916,5.083512938019073,5.1487492197832925,0.06523628176421958,0.037455817309195893,-0.23855665247816535,-1.3130534195796149,5.116181436754507,523.5062498758283,2.9037016960573485,5.116138590000881,97.20664072111641,-0.003562069771479389,0.0,0.004092641634475712
S2,130,1,0,5.071296769052701,5.081337005387164,0.03030265298016726,0.0009182507776364397,5.030002871025422,5.114490249808448,0.08448737878302559,0.058292075346894734,-0.10510037980640571,-1.4780972265815053,5.0713873023643155,514.3793834116401,2.8086949695628425,5.071296769052701,96.35336054726618,-0.005153145439875015,0.0,0.0059753263041294425
S2,131,1,0,5.019419186463914,5.027301671935984,0.029675462136214487,0.0008806330529978996,4.976902820419957,5.079161072755256,0.10225825233529928,0.046698366947078185,0.2579449061204732,-0.972931080290401,5.019506908302354,503.90899204990103,2.865957320949175,5.019419186463914,95.36035178269067,-0.0049897670439365376,0.0,0.00591213067365276
