subject_id,window_index,original_label,stress_label,RB_TEMP_value_mean,RB_TEMP_value_median,RB_TEMP_value_std,RB_TEMP_value_variance,RB_TEMP_value_min,RB_TEMP_value_max,RB_TEMP_value_range,RB_TEMP_value_iqr,RB_TEMP_value_skewness,RB_TEMP_value_kurtosis,RB_TEMP_value_rms,RB_TEMP_value_energy,RB_TEMP_value_entropy,RB_TEMP_value_mav,RB_TEMP_value_auc,RB_TEMP_value_slope,RB_TEMP_value_zero_crossing_rate,RB_TEMP_value_cv
S2,122,1,0,29.13412569937891,29.132279875990527,0.0067405318523939975,4.5434769653138055e-05,29.125491292047588,29.148129848987658,0.022638556940069776,0.010020785783151354,0.5415265283988226,-0.8023904945138023,29.134126479130632,16975.946514039613,3.0219280948873624,29.13412569937891,553.5426880891781,0.0010111938423393945,0.0,0.00023136207765238323
S2,123,1,0,29.14401931433963,29.146190964704132,0.005533849548831222,3.062349082909952e-05,29.133037804168197,29.152227317851768,0.019189513683571136,0.00913548200751535,-0.5676220197093665,-0.99323713136957,29.144019839721704,16987.477848361847,3.084183719779189,29.14401931433963,553.7377537257826,0.0008503705046039098,0.0,0.0001898794222287803
S2,124,1,0,29.153536142324974,29.15372767445203,0.0055795839476674314,3.113175702906808e-05,29.14590063729386,29.161201681929263,0.015301044635403827,0.01028678115823567,-0.01675629971307594,-1.6801999867819934,29.153536676252603,16998.574014672115,2.8464393446710154,29.153536142324974,553.9167612314174,0.0008132846863400998,0.0,0.0001913861810940669
S2,125,1,0,29.1653608996029,29.161093161841116,0.008555767164154193,7.320115176721908e-05,29.155228031052285,29.184628813809706,0.02940078275742053,0.012247276560753306,0.9074659975842639,-0.46567994507097143,29.165362154535945,17012.36699210475,2.9464393446710155,29.1653608996029,554.1372895696271,0.00131618419695145,0.0,0.00029335372168395434
S2,126,1,0,29.183133455641798,29.186179429424413,0.012656444750301338,0.00016018559371743028,29.160461210830697,29.19806966983521,0.03760845900451315,0.022848582100557735,-0.3879101201557797,-1.3253264027989953,29.183136200130942,17033.10876950786,3.0464393446710156,29.183133455641798,554.4834036725028,0.0021495086184117763,0.0,0.0004336903975558027
S2,127,1,0,29.18899370428535,29.19310069205858,0.009712179922477115,9.432643884656757e-05,29.164110366536235,29.19806966983521,0.033959303298974675,0.009966471195102855,-1.2558093514030877,0.46643316012455927,29.188995320073097,17039.948955904983,2.684183719779189,29.18899370428535,554.6039538799195,-0.001145085972026983,0.0,0.00033273431831434575
S2,128,1,0,29.164702473869358,29.161606902408927,0.02114626932575935,0.00044716470639755075,29.13474322973289,29.197630678354987,0.06288744862209583,0.038057064972935706,0.16739637270887886,-1.4249241531018115,29.1647101400653,17011.606351080554,3.208694969562842,29.164702473869358,554.1278625233432,-0.00364123092025834,0.0,0.0007250637768276817
S2,129,1,0,29.146640608807964,29.14647983123024,0.00826810157457612,6.83615036475081e-05,29.134661139630282,29.16089644821546,0.02623530858517853,0.014128188388973228,0.10785262761680445,-1.2198053269517928,29.14664178152462,16990.534542810336,3.2219280948873625,29.146640608807964,553.7728122329106,0.00018178174303428205,0.0,0.0002836725400208744
S2,130,1,0,29.163518740844694,29.16234675408059,0.01883626109460122,0.0003548047320239875,29.134661139630282,29.197932769836715,0.06327163020643312,0.028941253635412778,0.16766744681723883,-1.0646707527837873,29.163524823867423,17010.22360304663,3.284183719779189,29.163518740844694,554.1040778621604,0.0032579842101236813,0.0,0.0006458843756813293
S2,131,1,0,29.19251901000603,29.199169284356735,0.015675510979746482,0.0002457216444761525,29.163797059945722,29.220861330285615,0.05706427033989314,0.024168319135494443,-0.3374243177721442,-0.9385893951330821,29.192523218646382,17044.068237424162,3.1037016960573482,29.19251901000603,554.658051005005,0.002588739889292532,0.0,0.0005369701386294736
